Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Publication.Date,Total.Occupants,Fatal.Serious.Injuries,Fatal.Serious.Rate,Destroyed,Aircraft.Type
20180615X62948,Accident,GAA18CA354,2018-06-15,"WAUKEGAN, IL",United States,422520N,0087524W,UGN,WAUKEGAN NATIONAL,Non-Fatal,Substantial,Airplane,N52107,Boeing,B75,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The flight instructor’s improper landing flare, which resulted in a bounced landing and subsequent loss of directional control.  ",25-09-2020,2.0,0.0,0.0,0,Boeing B75
20180615X90947,Accident,GAA18CA359,2018-06-15,"Hillsboro, OH",United States,391120N,0833220W,HOC,Highland County,Non-Fatal,Substantial,Airplane,N8273C,Piper,PA 22,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,Vmc,"The pilot’s failure to maintain directional control during landing.  ",25-09-2020,1.0,1.0,1.0,0,Piper PA 22
20180618X32836,Accident,ANC18LA046,2018-06-15,"Ambler, AK",United States,067114N,1584743W,,,Non-Fatal,Substantial,Airplane,N2957K,Cessna,180K,No,1.0,Reciprocating,135,,0.0,1.0,1.0,1.0,Vmc,"The pilot's selection of an unsuitable takeoff area with unfavorable wind conditions, which resulted in the airplane’s inability to maintain a climb.",25-09-2020,3.0,1.0,0.3333333333333333,0,Cessna 180K
20180620X43047,Accident,GAA18CA367,2018-06-15,"Wasilla, AK",United States,061371N,1491918W,0AK1,ANDERSON LAKE,Non-Fatal,Substantial,Airplane,N3764Z,Piper,PA 18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot’s failure to maintain directional control during landing in gusting tailwind conditions.  ",25-09-2020,1.0,0.0,0.0,0,Piper PA 18
20180616X54728,Accident,WPR18LA184,2018-06-16,"Page, AZ",United States,365534N,1112654W,PGA,Page Muni,Non-Fatal,Substantial,Airplane,N621PG,Piper,PA31,No,2.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,Vmc,"The failure of the airplane’s nose wheel steering/centering mechanism, which resulted in a loss of directional control and subsequent runway excursion.",24-06-2021,2.0,0.0,0.0,0,Piper PA31
20180617X50302,Accident,ERA18LA169,2018-06-16,"Quinton, VA",United States,373012N,0077736W,W96,New Kent County Airport,Non-Fatal,Substantial,Airplane,N2777U,Cessna,172D,No,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,Vmc,"A loss of engine power for reasons that could not be determined based on the available evidence.",25-05-2021,1.0,0.0,0.0,0,Cessna 172D
20180618X41826,Accident,GAA18CA358,2018-06-16,"Spanish Fork, UT",United States,040838N,1113958W,SPK,SPANISH FORK ARPT SPRINGVILLE-,Non-Fatal,Substantial,Airplane,N992CT,Diamond Aircraft Ind Inc,DA 20,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,Vmc,"The pilot receiving instruction’s failure to maintain adequate airspeed and his exceedance of the airplane’s critical angle of attack during takeoff, which resulted in an aerodynamic stall.
",25-09-2020,2.0,0.0,0.0,0,Diamond Aircraft Ind Inc DA 20
20180618X72911,Accident,WPR18LA173,2018-06-16,"Hartford, CT",United States,414444N,0723740W,HFD,Hartford-Brainard,Non-Fatal,Substantial,Airplane,N1782J,Piper,PA 28-140,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"A loss of engine power for undetermined reasons because postaccident examination of the engine and fuel system did not reveal any anomalies that would have precluded normal operation, which led to the pilot’s forced landing and subsequent runway overshoot and collision with a fence. ",25-05-2021,2.0,0.0,0.0,0,Piper PA 28-140
20180616X20150,Accident,GAA18CA441,2018-06-17,"East Sound, WA",United States,484230N,1225438W,ORS,ORCAS ISLAND,Non-Fatal,Substantial,Airplane,N11YB,Piper,PA,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The pilot's improper landing flare, which resulted in a bounced landing and his subsequent failure to maintain directional control in a gusting, left quartering headwind.  ",25-09-2020,2.0,0.0,0.0,0,Piper PA
20180617X31552,Accident,ANC18LA079,2018-06-17,"Fullerton, CA",United States,335219N,1175847W,FUL,Fullerton Muni,Non-Fatal,Substantial,Airplane,N734RS,Cessna,172,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The National Transportation Safety Board did not determine the probable cause of this event and does not plan to issue a report or open a public docket. The investigation of this event is being conducted under the jurisdiction of the Federal Bureau of Investigation.",03-12-2020,1.0,0.0,0.0,0,Cessna 172
20180617X33948,Accident,CEN18LA229,2018-06-17,"Desdemona, TX",United States,321310N,0983036W,,,Non-Fatal,Substantial,Airplane,N6107R,Cessna,T210F,No,1.0,Reciprocating,091,Personal,0.0,2.0,1.0,0.0,Vmc,"The total loss of engine power due to the fuel pump’s fuel flow setting being set too high, which resulted in an excessive fuel flow to the engine.
",25-09-2020,3.0,2.0,0.6666666666666666,0,Cessna T210F
20180617X33949,Accident,GAA18CA361,2018-06-17,"Lakeview, AR",United States,362057N,0923321W,3M0,GASTONS,Non-Fatal,Substantial,Airplane,N174DM,Raytheon Aircraft Company,A36,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,Vmc,"The pilot’s failure to extend the landing gear before landing, which resulted in a propeller strike, followed by an aborted landing and a subsequent hard, precautionary landing.
",25-09-2020,3.0,0.0,0.0,0,Raytheon Aircraft Company A36
20180617X42410,Accident,ERA18LA171,2018-06-17,"Vero Beach, FL",United States,273920N,0080255W,VRB,Vero Beach Regional,Non-Fatal,Substantial,Airplane,N8674Y,Piper,PA 30,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The collapse of all three landing gear for reasons that could not be determined because postaccident examination of the landing gear system revealed no evidence of any mechanical malfunctions or failures that would have precluded normal operation.",25-09-2020,2.0,0.0,0.0,0,Piper PA 30
20180618X33220,Accident,GAA18CA355,2018-06-17,"Salcha, AK",United States,642838N,1464627W,,,Non-Fatal,Substantial,Airplane,N9098D,Piper,PA18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot’s overapplication of the brakes during landing, which resulted in a nose-over.",25-09-2020,1.0,0.0,0.0,0,Piper PA18
20180619X51517,Accident,GAA18CA364,2018-06-17,"Sebring, FL",United States,272723N,0812033W,SEF,SEBRING RGNL,Non-Fatal,Substantial,Airplane,N6284X,Cessna,182T,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The pilot’s failure to maintain directional control during landing with a crosswind. ",25-09-2020,2.0,0.0,0.0,0,Cessna 182T
20180803X35058,Accident,DCA18CA255,2018-06-17,"Cut Bank, MT",United States,484250N,1123220W,,,Non-Fatal,Unknown,Airplane,N637CZ,Embraer,ERJ175,No,2.0,Turbo Fan,121,,0.0,0.0,1.0,72.0,Unk,an unexpected encounter with clear air turbulence.,25-09-2020,73.0,0.0,0.0,0,Embraer ERJ175
20180618X43310,Accident,CEN18LA230,2018-06-18,"Beloit, KS",United States,392816N,0098744W,K61,Moritz Memorial,Non-Fatal,Substantial,Airplane,N756SW,Cessna,TR182,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The mechanic’s failure to properly torque one of the left brake caliper’s back plate attachment bolts while re-installing it during the annual inspection, which resulted in the left main landing gear not extending before landing.",25-09-2020,1.0,0.0,0.0,0,Cessna TR182
20180618X91921,Accident,GAA18CA368,2018-06-18,"Columbia, SC",United States,335620N,0081710W,CAE,COLUMBIA METROPOLITAN,Non-Fatal,Substantial,Airplane,N41AL,Piper,PA 32-300,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to maintain directional control during landing.  ",25-09-2020,1.0,0.0,0.0,0,Piper PA 32-300
20180627X35902,Accident,WPR18WA180,2018-06-18,"Antananarivo, Morocco",Morocco,,,,,Fatal,Substantial,Airplane,5R-MKF,Piper,PA31,No,,,091,Instructional,5.0,0.0,0.0,0.0,,,25-09-2020,5.0,5.0,1.0,0,Piper PA31
20180619X00951,Accident,GAA18CA363,2018-06-19,"Yakutat, AK",United States,593032N,1393951W,YAK,YAKUTAT,Non-Fatal,Substantial,Airplane,N9819D,Piper,PA22,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,Imc,"The pilot’s failure to maintain directional control during landing.
",25-09-2020,3.0,0.0,0.0,0,Piper PA22
20180619X15101,Accident,WPR18LA174,2018-06-19,"Aguila, AZ",United States,003444N,1131222W,,,Non-Fatal,Destroyed,Airplane,N764CT,Cirrus Design Corp,SR22,No,1.0,Reciprocating,091,Personal,0.0,1.0,1.0,0.0,Vmc,,25-09-2020,2.0,1.0,0.5,1,Cirrus Design Corp SR22
20180619X24552,Accident,CEN18FA232,2018-06-19,"Enid, OK",United States,362821N,0975625W,,,Fatal,Destroyed,Airplane,N2063B,Air Tractor Inc,AT 502B,No,1.0,Turbo Prop,137,Aerial Application,1.0,0.0,0.0,0.0,Vmc,The pilot's failure to see and avoid a known obstacle (communications tower) during agricultural spraying operations.,03-12-2020,1.0,1.0,1.0,1,Air Tractor Inc AT 502B
20180619X50105,Accident,ERA18LA172,2018-06-19,"Monroe, NC",United States,003513N,0803719W,EQY,CHARLOTTE-MONROE EXECUTIVE,Non-Fatal,Substantial,Airplane,N201FD,Mooney,M20J,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"A loss of engine power for reasons that could not be determined based on the available information.",25-09-2020,2.0,0.0,0.0,0,Mooney M20J
20180619X83949,Accident,CEN18TA233,2018-06-19,"Ferdinand, IN",United States,381314N,0865223W,HNB,Huntingburg,Non-Fatal,Substantial,Airplane,N3002X,Cessna,150F,No,1.0,Reciprocating,091,Personal,0.0,1.0,1.0,0.0,Vmc,"The pilot's failure to apply carburetor heat in conditions conducive to the accumulation of carburetor icing, which resulted in a total loss of engine power.",25-09-2020,2.0,1.0,0.5,0,Cessna 150F
20180620X52247,Accident,GAA18CA369,2018-06-20,"Bruington, VA",United States,374918N,0076589W,,,Non-Fatal,Substantial,Airplane,N8090X,Cessna,172,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot’s improper decision to abort the takeoff with insufficient runway remaining to safely stop the airplane.",25-09-2020,1.0,0.0,0.0,0,Cessna 172
20180622X21614,Accident,GAA18CA371,2018-06-20,"Hutchinson, MN",United States,443046N,0094180W,HCD,Hutchinson Muni-Butler Field,Non-Fatal,Substantial,Airplane,N3169D,Air Tractor Inc,AT 301,No,1.0,Reciprocating,137,Aerial Application,0.0,0.0,0.0,1.0,Vmc,"The pilot’s improper preflight fuel planning, which resulted in fuel exhaustion and the subsequent total loss of engine power. 
",25-09-2020,1.0,0.0,0.0,0,Air Tractor Inc AT 301
20180622X94811,Accident,GAA18CA373,2018-06-20,"Kent, WA",United States,472014N,0122613W,S36,NORMAN GRIER FIELD,Non-Fatal,Substantial,Airplane,N9130T,Cessna,180,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,Vmc,"The pilot’s use of excessive braking during the landing roll, which resulted in the airplane coming to rest nose down.",25-09-2020,2.0,0.0,0.0,0,Cessna 180
20180621X00427,Accident,WPR18LA176,2018-06-21,"Yellow Pine, ID",United States,045857N,0115438W,na,Dewey Moore Airstrip,Non-Fatal,Substantial,Airplane,N1979P,Piper,PA 18-150,No,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,Vmc,"The pilot’s failure to maintain adequate airspeed while conducting a go-around and his exceedance of the airplane’s critical angle of attack, which resulted in an aerodynamic stall/spin at too low of an altitude to recover. Contributing to the accident were the pilot’s lack of preflight planning, including his failure to obtain a briefing on the challenging, one-way airstrip, and his unfamiliarity with operating into and out of the airstrip, which was surrounded by mountainous terrain. ",27-05-2021,1.0,0.0,0.0,0,Piper PA 18-150
20180621X72240,Accident,GAA18CA370,2018-06-21,"Anchorage, AK",United States,611044N,1495752W,LHD,LAKE HOOD,Non-Fatal,Substantial,Airplane,N4427B,Cessna,170,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot’s failure to maintain directional control during landing.",25-09-2020,1.0,0.0,0.0,0,Cessna 170
20180622X45302,Accident,GAA18CA374,2018-06-21,"Chester, CT",United States,041231N,0723021W,SNC,Chester,Non-Fatal,Substantial,Airplane,N6KG,Beech,V35B,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot’s failure to maintain clearance from a hangar during taxi. 
",25-09-2020,1.0,0.0,0.0,0,Beech V35B
20180622X92612,Incident,OPS18IA015,2018-06-21,"Chicago, IL",United States,415327N,0087379W,,,Non-Fatal,Unknown,Airplane,,Boeing,747,No,,,NUSC,,0.0,0.0,0.0,4.0,Imc,,25-09-2020,4.0,0.0,0.0,0,Boeing 747
20181108X15604,Accident,GAA18CA583,2018-06-21,"Llano, TX",United States,030473N,0983941W,AQO,LLANO MUNI,Non-Fatal,Substantial,Airplane,N9496D,Piper,PA18,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,Vmc,"The pilot's receiving instruction’s improper landing flare and his failure to maintain adequate airspeed and his exceedance of the airplane's critical angle of attack during landing, which resulted in an aerodynamic stall.

",25-09-2020,2.0,0.0,0.0,0,Piper PA18
20180622X01934,Accident,ERA18FA174,2018-06-22,"Diamondhead, MS",United States,030229N,0892326W,66Y,DIAMONDHEAD,Fatal,Destroyed,Airplane,N7239Q,Cessna,172,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,Vmc,The student pilot's failure to retract the flaps following landing and the stall/mush that resulted during the subsequent full-flap takeoff and initial climb.,25-09-2020,1.0,1.0,1.0,1,Cessna 172
20180622X21351,Accident,GAA18CA372,2018-06-22,"Hamilton, MT",United States,461515N,0114732W,6S5,RAVALLI COUNTY,Non-Fatal,Substantial,Airplane,N61862,Beech,D17,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,1.0,Vmc,"The pilot’s failure to maintain directional control during the landing roll and his subsequent inability to recover due to his foot being stuck.
",25-09-2020,2.0,1.0,0.5,0,Beech D17
20180623X25029,Accident,GAA18CA381,2018-06-23,"Goodyear, AZ",United States,332529N,1122223W,GYR,PHOENIX GOODYEAR,Non-Fatal,Substantial,Airplane,N7072Y,Piper,PA 30,No,2.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,Vmc,"The pilot receiving instruction’s failure to maintain directional control during the landing roll.",25-09-2020,2.0,0.0,0.0,0,Piper PA 30
20180625X00522,Accident,WPR18LA183,2018-06-23,"Jacksonville, FL",United States,301635N,0814711W,HEG,Herlong Recreational,Non-Fatal,Substantial,Airplane,N5682B,Cessna,182,No,1.0,Reciprocating,091,Skydiving,0.0,0.0,0.0,1.0,Vmc,"A total loss of engine power for reasons that could not be determined due to insufficient evidence. 

",25-09-2020,1.0,0.0,0.0,0,Cessna 182
20180625X23337,Accident,ANC18LA047,2018-06-23,"Dillingham, AK",United States,595513N,0158116W,,,Non-Fatal,Substantial,Airplane,N5221G,Dehavilland,DHC-2,No,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,3.0,Vmc,"The pilot's failure to maintain directional control while landing in gusting wind conditions.",25-09-2020,4.0,0.0,0.0,0,Dehavilland DHC-2
20180625X23720,Accident,ANC18LA048,2018-06-23,"Fairbanks, AK",United States,641134N,1475646W,AK7,GOLD KING CREEK,Non-Fatal,Substantial,Airplane,N3125D,Cessna,180,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The failure of the brake line tube due to an improper flare.",25-09-2020,2.0,0.0,0.0,0,Cessna 180
20180624X14057,Accident,CEN18FA236,2018-06-24,"Detroit, MI",United States,422426N,0083130W,DET,Coleman A. Young Municipal,Fatal,Substantial,Airplane,N3896P,Cessna,P210N,No,1.0,Reciprocating,091,Personal,2.0,0.0,1.0,0.0,Vmc,"A total loss of engine power due to fuel exhaustion. Also causal was the pilot's failure to divert earlier in the flight to another airport to ensure that the airplane had an adequate fuel reserve, and the malfunction of the landing gear extension system for reasons that could not be determined with the available information.",25-09-2020,3.0,2.0,0.6666666666666666,0,Cessna P210N
20180624X50017,Accident,CEN18FA235,2018-06-24,"Monmouth, IL",United States,405619N,0903723W,C66,MONMOUTH MUNI,Fatal,Destroyed,Airplane,N94070,Ercoupe,415 D,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,Vmc,A loss of engine power for reasons that could not be determined based on the available information.,25-09-2020,2.0,2.0,1.0,1,Ercoupe 415 D
20180627X30002,Accident,ANC18FA050,2018-06-24,"Delta Junction, AK",United States,635131N,1462935W,,,Fatal,Substantial,Airplane,N8664Y,Piper,PA 18-150,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,Unk,Undetermined based on the available evidence.,25-09-2020,2.0,2.0,1.0,0,Piper PA 18-150
20180625X05502,Accident,WPR18LA179,2018-06-25,"Orlando, FL",United States,283244N,0811959W,ORL,Orlando Executive,Non-Fatal,Substantial,Airplane,N60E,Cessna,340A,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,Vmc,"The pilot's delayed decision to discontinue the takeoff when confronted with abnormal acceleration and airspeed indication; the reason for the abnormal acceleration could not be determined based on the available information.",25-09-2020,4.0,0.0,0.0,0,Cessna 340A
20180625X24533,Accident,GAA18CA375,2018-06-25,"Goose Bay, AK",United States,613217N,1485617W,,,Non-Fatal,Substantial,Airplane,N3570T,Taylorcraft,F19,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot’s failure to maintain a proper approach path during landing in dusky, flat light conditions, which resulted in a tree strike.
",25-09-2020,1.0,0.0,0.0,0,Taylorcraft F19
20180625X55051,Accident,GAA18CA376,2018-06-25,"Cantwell, AK",United States,633359N,1484857W,,,Non-Fatal,Substantial,Airplane,N249T,Piper,PA 18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,The pilot's failure to see and avoid a post during a go-around following a landing on unsuitable terrain.,25-09-2020,1.0,0.0,0.0,0,Piper PA 18
20180626X55142,Accident,WPR18LA181,2018-06-26,"Phoenix, AZ",United States,033473N,0112816W,DVT,Phoenix Deer Valley,Non-Fatal,Substantial,Airplane,N154ME,Cessna,172S,No,1.0,Reciprocating,091,Business,0.0,1.0,0.0,2.0,Vmc,"A total loss of engine power due to crankshaft failure as the result of a subsurface fatigue crack.",15-07-2021,3.0,1.0,0.3333333333333333,0,Cessna 172S
20180627X53405,Incident,DCA18WA229,2018-06-26,"Koln, Germany",Germany,,,,,Non-Fatal,Minor,Airplane,D-ABKM,Boeing,737,No,,,129,,0.0,0.0,0.0,157.0,,,25-09-2020,157.0,0.0,0.0,0,Boeing 737
20181226X05827,Accident,ERA18WA272,2018-06-27,"Adiyaman, Turkey",Turkey,,,,,Fatal,Destroyed,Airplane,TC-GUB,Cessna,172,No,,,NUSN,,1.0,0.0,0.0,0.0,,,25-09-2020,1.0,1.0,1.0,1,Cessna 172
20180627X21629,Accident,GAA18CA383,2018-06-27,"Malin, OR",United States,042711N,1214139W,,,Non-Fatal,Substantial,Airplane,N151QC,Grumman Acft Eng Cor-Schweizer,G 164,No,1.0,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,Vmc,"The pilot’s misjudgment of the approach and his subsequent exceedance of the airplane’s critical angle of attack during an agricultural application flight, which resulted in an aerodynamic stall and collision with power lines. 
",25-09-2020,1.0,0.0,0.0,0,Grumman Acft Eng Cor-Schweizer G 164
20180627X21736,Accident,ERA18FA180,2018-06-27,"Manteo, NC",United States,035558N,0754144W,MQI,Dare County Rgnl,Fatal,Destroyed,Airplane,N60111,Cessna,150J,No,1.0,Reciprocating,091,Banner Tow,1.0,0.0,0.0,0.0,Vmc,A loss of control due to the banner tow rope becoming entangled with the left horizontal stabilizer in crosswind conditions.,25-09-2020,1.0,1.0,1.0,1,Cessna 150J
20180702X05713,Incident,OPS18IA014,2018-06-27,"Springfield, MO",United States,371444N,0932319W,SGF,Springfield-Branson National A,Non-Fatal,Unknown,Airplane,,Embraer,EMB145,No,2.0,,121,,0.0,0.0,0.0,53.0,Vmc,,25-09-2020,53.0,0.0,0.0,0,Embraer EMB145
20180628X41224,Accident,CEN18LA249,2018-06-28,"Tappen, ND",United States,455230N,0993811W,PVT,Private,Non-Fatal,Substantial,Airplane,N502S,Air Tractor,AT502,No,,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,Vmc,"The partial loss of engine power for reasons that could not be determined based on the available evidence.",25-09-2020,1.0,0.0,0.0,0,Air Tractor AT502
